stock_id,stock_name,stock_price
002221,东华能源,5.69
002222,福晶科技,7.79
002223,鱼跃医疗,9.48
002224,三力士,9.38
002225,濮耐股份,4.79
002226,江南化工,12.60
002227,奥特迅,14.37
002228,合兴包装,10.15
002229,鸿博股份,13.88
002230,科大讯飞,12.66
002231,奥维通信,8.46
002232,启明信息,9.44
002233,塔牌集团,10.03
002234,民和股份,10.61
002235,安妮股份,10.91
002236,大华股份,24.24
002237,恒邦股份,25.98
002238,天威视讯,6.98
002239,奥特佳,9.33
002240,威华股份,15.70
002241,歌尔股份,18.78
002242,九阳股份,22.54
002243,通产丽星,7.78
002244,滨江集团,20.31
002245,澳洋顺昌,16.38
002246,北化股份,6.95
002247,聚力文化,16.05
002248,华东数控,9.80
002249,大洋电机,25.60
002250,联化科技,10.52
002251,步步高,26.08
002252,上海莱士,12.81
002253,川大智胜,14.75
002254,泰和新材,18.59
002255,海陆重工,10.46
002256,兆新股份,12.56
002258,利尔化学,16.06
002259,*ST升达,4.56
002260,*ST德奥,6.66
002261,拓维信息,15.37
002262,恩华药业,5.68
002263,*ST东南,5.28
002264,新华都,12.00
002265,西仪股份,2.88
002266,浙富控股,14.29
002267,陕天然气,10.59
002268,卫士通,12.12
002269,美邦服饰,19.76
002270,华明装备,8.70
002271,东方雨虹,17.33
002272,川润股份,10.44
002273,水晶光电,15.29
002274,华昌化工,10.01
002275,桂林三金,19.80
002276,万马股份,11.50
002277,友阿股份,19.58
002278,神开股份,15.96
002279,久其软件,27.00
002280,联络互动,22.80
002281,光迅科技,16.00
002282,博深股份,11.50
002283,天润曲轴,14.00
002284,亚太股份,18.80
002285,世联行,19.68
002286,保龄宝,20.56
002287,奇正藏药,11.81
002288,超华科技,12.10
002289,*ST宇顺,15.88
002290,*ST中科,27.80
002291,星期六,18.00
002292,奥飞娱乐,22.92
002293,罗莱生活,27.16
002294,信立泰,41.98
002295,精艺股份,13.00
002296,辉煌科技,25.00
002297,博云新材,10.80
002298,中电兴发,9.50
002299,圣农发展,19.75
002300,太阳电缆,20.56
002301,齐心集团,20.00
002302,西部建设,15.00
002303,美盈森,25.36
002304,洋河股份,60.00
002305,南国置业,12.30
002306,ST云网,18.90
002307,北新路桥,8.58
002308,威创股份,23.80
002309,中利集团,46.00
002310,东方园林,58.60
002311,海大集团,28.00
002312,三泰控股,28.60
002313,日海智能,24.80
002314,南山控股,16.82
002315,焦点科技,42.00
002316,亚联发展,18.80
002317,众生药业,55.00
002318,久立特材,23.00
002319,乐通股份,13.70
002320,海峡股份,33.60
002321,华英农业,16.98
002322,理工环科,40.00
002323,*ST百特,30.00
002324,普利特,22.50
002325,洪涛股份,27.00
002326,永太科技,20.00
002327,富安娜,30.00
002328,新朋股份,19.38
002329,皇氏集团,20.10
002330,得利斯,13.18
002331,皖通科技,27.00
002332,仙琚制药,8.20
002333,*ST罗普,22.00
002334,英威腾,48.00
002335,科华恒盛,27.35
002336,*ST人乐,26.98
002337,赛象科技,31.00
002338,奥普光电,22.00
002339,积成电子,25.00
002340,格林美,32.00
002341,新纶科技,23.00
002342,巨力索具,24.00
002343,慈文传媒,31.00
002344,海宁皮城,20.00
002345,潮宏基,33.00
002346,柘中股份,19.90
002347,泰尔股份,22.50
002348,高乐股份,21.98
002349,精华制药,19.80
002350,北京科锐,24.00
002351,漫步者,33.50
002352,顺丰控股,32.00
002353,杰瑞股份,59.50
002354,天神娱乐,12.33
002355,兴民智通,14.50
002356,*ST赫美,36.50
002357,富临运业,14.97
002358,森源电气,26.00
002359,*ST北讯,16.98
002360,同德化工,23.98
002361,神剑股份,17.00
002362,汉王科技,41.90
002363,隆基机械,18.00
002364,中恒电气,22.35
002365,永安药业,31.00
002366,台海核电,15.00
002367,康力电梯,27.10
002368,太极股份,29.00
002369,卓翼科技,22.58
002370,亚太药业,16.00
002371,北方华创,33.00
002372,伟星新材,17.97
002373,千方科技,28.00
002374,丽鹏股份,23.80
002375,亚厦股份,31.86
002376,新北洋,22.58
002377,国创高新,19.80
002378,章源钨业,13.00
002379,宏创控股,33.00
002380,科远智慧,39.00
002381,双箭股份,32.00
002382,蓝帆医疗,35.00
002383,合众思壮,37.00
002384,东山精密,26.00
002385,大北农,35.00
002386,天原集团,15.36
002387,维信诺,27.00
002388,新亚制程,15.00
002389,航天彩虹,30.00
002390,信邦制药,33.00
002391,长青股份,51.00
002392,北京利尔,42.00
002393,力生制药,45.00
002394,联发股份,45.00
002395,双象股份,25.00
002396,星网锐捷,23.20
002397,梦洁股份,51.00
002398,垒知集团,28.00
002399,海普瑞,148.00
002400,省广集团,39.80
002401,中远海科,26.40
002402,和而泰,35.00
002403,爱仕达,18.80
002404,嘉欣丝绸,22.00
002405,四维图新,25.60
002406,远东传动,26.60
002407,多氟多,39.39
002408,齐翔腾达,28.88
002409,雅克科技,30.00
002410,广联达,58.00
002411,延安必康,25.80
002412,汉森制药,35.80
002413,雷科防务,18.00
002414,高德红外,26.00
002415,海康威视,68.00
002416,爱施德,45.00
002417,深南股份,20.00
002418,康盛股份,19.98
002419,天虹股份,40.00
002420,*ST毅昌,13.80
002421,达实智能,20.50
002422,科伦药业,83.36
002423,中粮资本,9.00
002424,贵州百灵,40.00
002425,凯撒文化,22.00
002426,胜利精密,13.99
002427,*ST尤夫,13.50
002428,云南锗业,30.00
002429,兆驰股份,30.00
002430,杭氧股份,18.00
002431,棕榈股份,45.00
002432,九安医疗,19.38
002433,太安堂,29.82
002434,万里扬,30.00
002435,长江健康,15.50
002436,兴森科技,36.50
002437,誉衡药业,50.00
002438,江苏神通,22.00
002439,启明星辰,25.00
002440,闰土股份,31.20
002441,众业达,39.90
002442,龙星化工,12.50
002443,金洲管道,22.00
002444,巨星科技,29.00
002445,ST中南,18.80
002446,盛路通信,17.82
002447,晨鑫科技,28.98
002448,中原内配,21.80
002449,国星光电,28.00
002450,*ST康得,14.20
002451,摩恩电气,10.00
002452,长高集团,25.88
002453,华软科技,14.96
002454,松芝股份,18.20
002455,百川股份,20.00
002456,欧菲光,30.00
002457,青龙管业,25.00
002458,益生股份,24.00
002459,天业通联,22.46
002460,赣锋锂业,20.70
002461,珠江啤酒,5.80
002462,嘉事堂,12.00
002463,沪电股份,16.00
002464,众应互联,15.50
002465,海格通信,38.00
002466,天齐锂业,30.00
002467,二六三,26.00
002468,申通快递,12.50
002469,三维工程,33.93
002470,金正大,15.00
002471,中超控股,14.80
002472,双环传动,28.00
002473,圣莱达,16.00
002474,榕基软件,37.00
002475,立讯精密,28.80
002476,宝莫股份,23.00
002478,常宝股份,16.78
002479,富春环保,25.80
002480,新筑股份,38.00
002481,双塔食品,39.80
002482,广田集团,51.98
002483,润邦股份,29.00
002484,江海股份,20.50
002485,希努尔,26.60
002486,嘉麟杰,10.90
002487,大金重工,38.60
002488,金固股份,22.00
002489,浙江永强,38.00
002490,山东墨龙,18.00
002491,通鼎互联,14.50
002492,恒基达鑫,16.00
002493,荣盛石化,53.80
002494,华斯股份,22.00
002495,佳隆股份,32.00
002496,辉丰股份,48.69
002497,雅化集团,30.50
002498,汉缆股份,36.00
002499,*ST科林,25.00
002500,山西证券,7.80
002501,*ST利源,35.00
002502,鼎龙文化,29.00
002503,搜于特,75.00
002504,弘高创意,16.00
002505,大康农业,24.00
002506,协鑫集成,36.00
002507,涪陵榨菜,13.99
002508,老板电器,24.00
002509,天广中茂,20.19
002510,天汽模,17.50
002511,中顺洁柔,38.00
002512,达华智能,26.00
002513,蓝丰生化,43.20
002514,宝馨科技,23.00
002515,金字火腿,34.00
002516,旷达科技,20.10
002517,恺英网络,20.00
002518,科士达,32.50
002519,银河电子,36.80
002520,日发精机,35.00
002521,齐峰新材,41.50
002522,浙江众成,30.00
002523,天桥起重,19.50
002524,光正集团,15.18
002526,山东矿机,20.00
002527,新时达,16.00
002528,英飞拓,53.80
002529,海源复材,18.00
002530,金财互联,12.00
002531,天顺风能,24.90
002532,新界泵业,32.88
002533,金杯电工,33.80
002534,杭锅股份,26.00
002535,林州重机,25.00
002536,飞龙股份,36.00
002537,海联金汇,40.00
002538,司尔特,26.00
002539,云图控股,33.88
002540,亚太科技,40.00
002541,鸿路钢构,41.00
002542,中化岩土,37.00
002543,万和电气,30.00
002544,杰赛科技,28.00
002545,东方铁塔,39.49
002546,新联电子,33.80
002547,春兴精工,16.00
002548,金新农,24.00
002549,凯美特气,25.48
002550,千红制药,32.00
002551,尚荣医疗,46.00
002552,宝鼎科技,20.00
002553,南方轴承,17.00
002554,惠博普,26.00
002555,三七互娱,35.00
002556,辉隆股份,37.50
002557,洽洽食品,40.00
002558,巨人网络,30.00
002559,亚威股份,40.00
002560,通达股份,28.80
002561,徐家汇,16.00
002562,兄弟科技,21.00
002563,森马服饰,67.00
002564,天沃科技,29.50
002565,顺灏股份,31.20
002566,益盛药业,39.90
002567,唐人神,27.00
002568,百润股份,26.00
002569,*ST步森,16.88
002570,贝因美,42.00
002571,德力股份,28.80
002572,索菲亚,86.00
002573,清新环境,45.00
002574,明牌珠宝,32.00
002575,群兴玩具,20.00
002576,通达动力,19.00
002577,雷柏科技,38.00
002578,闽发铝业,15.18
002579,中京电子,17.00
002580,圣阳股份,25.80
002581,未名医药,19.00
002582,好想你,46.00
002583,海能达,19.90
002584,西陇科学,12.50
002585,双星新材,55.00
002586,ST围海,19.00
002587,奥拓电子,16.00
002588,史丹利,35.00
002589,瑞康医药,20.00
002590,万安科技,15.60
002591,恒大高新,20.00
002592,八菱科技,17.11
002593,日上集团,12.88
002594,比亚迪,18.00
002595,豪迈科技,24.00
002596,海南瑞泽,12.15
002597,金禾实业,21.50
002598,山东章鼓,10.00
002599,盛通股份,10.00
002600,领益智造,8.00
002601,龙蟒佰利,55.00
002602,世纪华通,23.00
002603,以岭药业,34.56
002604,*ST龙力,21.50
002605,姚记科技,21.00
002606,大连电瓷,17.00
002607,中公教育,22.35
002608,江苏国信,22.11
002609,捷顺科技,14.50
002610,爱康科技,16.00
002611,东方精工,15.50
002612,朗姿股份,35.00
002613,北玻股份,13.50
002614,奥佳华,52.00
002615,哈尔斯,18.00
002616,长青集团,17.80
002617,露笑科技,18.00
002618,丹邦科技,13.00
002619,艾格拉斯,16.15
002620,瑞和股份,30.00
002621,美吉姆,24.00
002622,融钰集团,20.00
002623,亚玛顿,38.00
002624,完美世界,11.20
002625,光启技术,11.18
002626,金达威,35.00
002627,宜昌交运,13.00
002628,成都路桥,20.00
002629,*ST仁智,15.00
002630,华西能源,17.00
002631,德尔未来,22.00
002632,道明光学,23.00
002633,申科股份,14.00
002634,棒杰股份,18.10
002635,安洁科技,23.00
002636,金安国纪,11.20
002637,赞宇科技,36.00
002638,勤上股份,24.00
002639,雪人股份,19.80
002640,跨境通,25.80
002641,永高股份,18.00
002642,*ST荣联,25.00
002643,万润股份,25.00
002644,佛慈制药,16.00
002645,华宏科技,27.00
002646,青青稞酒,16.00
002647,仁东控股,12.80
002648,卫星石化,40.00
002649,博彦科技,22.00
002650,加加食品,30.00
002651,利君股份,25.00
002652,扬子新材,10.10
002653,海思科,20.00
002654,万润科技,12.00
002655,共达电声,11.00
002656,摩登大道,27.80
002657,中科金财,22.00
002658,雪迪龙,20.51
002659,凯文教育,10.10
002660,茂硕电源,18.50
002661,克明面业,21.00
002662,京威股份,20.00
002663,普邦股份,30.00
002664,长鹰信质,16.00
002665,首航节能,30.86
002666,德联集团,17.00
002667,鞍重股份,25.00
002668,奥马电器,11.00
002669,康达新材,12.00
002670,国盛金控,7.30
002671,龙泉股份,21.00
002672,东江环保,43.00
002673,西部证券,8.70
002674,兴业科技,12.00
002675,东诚药业,26.00
002676,顺威股份,15.80
002677,浙江美大,9.60
002678,珠江钢琴,13.50
002679,福建金森,12.00
002680,长生退,21.59
002681,奋达科技,12.48
002682,龙洲股份,10.60
002683,宏大爆破,14.46
002684,*ST猛狮,22.00
002685,华东重机,9.99
002686,亿利达,16.00
002687,乔治白,23.00
002688,金河生物,18.00
002689,远大智能,8.00
002690,美亚光电,17.00
002691,冀凯股份,7.40
002692,ST远程,15.00
002693,双成药业,20.00
002694,顾地科技,13.00
002695,煌上煌,30.00
002696,百洋股份,23.90
002697,红旗连锁,18.76
002698,博实股份,12.80
002699,美盛文化,20.19
002700,新疆浩源,21.73
002701,奥瑞金,21.60
002702,海欣食品,29.00
002703,浙江世宝,2.58
002705,新宝股份,10.50
002706,良信电器,19.10
002707,众信旅游,23.15
002708,光洋股份,11.88
002709,天赐材料,13.66
002711,*ST欧浦,18.29
002712,思美传媒,25.18
002713,东易日盛,21.00
002714,牧原股份,24.07
002715,登云股份,10.16
002716,ST金贵,14.35
002717,岭南股份,22.32
002718,友邦吊顶,28.02
002719,麦趣尔,25.38
002721,金一文化,10.55
002722,金轮股份,7.18
002723,金莱特,13.38
002724,海洋王,8.88
002725,跃岭股份,15.36
002726,龙大肉食,9.79
002727,一心堂,12.20
002728,特一药业,14.00
002729,好利来,11.90
002730,电光科技,8.07
002731,萃华珠宝,11.92
002732,燕塘乳业,10.13
002733,雄韬股份,13.16
002734,利民股份,10.69
002735,王子新材,9.23
002736,国信证券,5.83
002737,葵花药业,36.53
002738,中矿资源,7.57
002739,万达电影,21.35
002740,爱迪尔,16.48
002741,光华科技,12.31
002742,三圣股份,20.37
002743,富煌钢构,7.22
002745,木林森,21.50
002746,仙坛股份,5.28
002747,埃斯顿,6.80
002748,世龙实业,15.38
002749,国光股份,26.92
002750,龙津药业,21.21
002751,易尚展示,10.48
002752,昇兴股份,5.74
002753,永东股份,13.56
002755,奥赛康,7.49
002756,永兴材料,21.74
002757,南兴股份,12.94
002758,华通医药,18.04
002759,天际股份,12.02
002760,凤形股份,8.31
002761,多喜爱,7.28
002762,金发拉比,26.00
002763,汇洁股份,13.10
002765,蓝黛传动,7.67
002766,*ST索菱,7.53
002767,先锋电子,14.87
002768,国恩股份,17.47
002769,普路通,28.49
002770,科迪乳业,6.85
002771,真视通,12.78
002772,众兴菌业,13.00
002773,康弘药业,13.62
002774,快意电梯,6.10
002775,文科园林,16.93
002776,柏堡龙,23.29
002777,久远银海,11.46
002778,高科石化,8.50
002779,中坚科技,12.11
002780,三夫户外,9.42
002781,奇信股份,13.31
002782,可立克,7.58
002783,凯龙股份,28.68
002785,万里石,2.29
002786,银宝山新,10.72
002787,华源控股,11.37
002788,鹭燕医药,18.65
002789,建艺集团,22.53
002790,瑞尔特,16.58
002791,坚朗五金,21.57
002792,通宇通讯,22.94
002793,东音股份,11.97
002795,永和智控,14.85
002796,世嘉科技,12.95
002797,第一创业,10.64
002798,帝欧家居,10.57
002799,环球印务,7.98
002800,天顺股份,7.70
002801,微光股份,19.51
002802,洪汇新材,9.52
002803,吉宏股份,6.37
002805,丰元股份,5.80
002806,华锋股份,6.20
002807,江阴银行,4.64
002808,恒久科技,7.71
002809,红墙股份,22.46
002810,山东赫达,9.91
002811,亚泰国际,13.99
002812,恩捷股份,23.41
002813,路畅科技,6.89
002815,崇达技术,16.31
002816,和科达,8.29
002817,黄山胶囊,13.88
002818,富森美,23.49
002819,东方中科,4.96
002820,桂发祥,16.60
002821,凯莱英,30.53
002822,中装建设,10.23
002823,凯中精密,13.73
002824,和胜股份,9.80
002825,纳尔股份,10.17
002826,易明医药,6.06
002827,高争民爆,8.23
002828,贝肯能源,12.02
002829,星网宇达,17.65
002830,名雕股份,16.53
002831,裕同科技,36.77
002832,比音勒芬,26.17
002833,弘亚数控,10.11
002835,同为股份,12.34
002836,新宏泽,8.09
002837,英维克,18.00
002838,道恩股份,15.28
002839,张家港行,4.37
002840,华统股份,6.55
002841,视源股份,19.06
002842,翔鹭钨业,11.42
002843,泰嘉股份,6.08
002845,同兴达,15.99
002846,英联股份,8.33
002847,盐津铺子,9.14
002848,高斯贝尔,6.31
002849,威星智能,12.08
002850,科达利,37.70
002851,麦格米特,12.17
002852,道道全,47.30
002853,皮阿诺,31.03
002855,捷荣技术,6.54
002856,美芝股份,11.61
002857,三晖电气,10.26
002858,力盛赛车,10.67
002859,洁美科技,29.82
002860,星帅尔,19.81
002861,瀛通通讯,17.25
002862,实丰文化,11.17
002863,今飞凯达,5.48
002864,盘龙药业,10.03
002865,钧达股份,9.05
002866,传艺科技,13.40
002867,周大生,19.92
002868,绿康生化,15.20
002869,金溢科技,21.80
002870,香山股份,20.44
002871,伟隆股份,15.39
002872,*ST天圣,22.37
002873,新天药业,18.41
002875,安奈儿,17.07
002876,三利谱,19.12
002877,智能自控,8.40
002878,元隆雅图,14.48
002879,长缆科技,18.02
002880,卫光生物,25.11
002881,美格智能,8.96
002882,金龙羽,6.20
002883,中设股份,15.67
002884,凌霄泵业,29.11
002885,京泉华,15.53
002886,沃特股份,13.24
002887,绿茵生态,42.01
002888,惠威科技,8.97
002889,东方嘉盛,12.94
002890,弘宇股份,12.76
002891,中宠股份,15.46
002892,科力尔,17.56
002893,华通热力,8.56
002895,川恒股份,7.03
002896,中大力德,11.75
002897,意华股份,20.68
002898,赛隆药业,8.31
002899,英派斯,16.05
002900,哈三联,18.07
002901,大博医疗,11.56
002902,铭普光磁,14.13
002903,宇环数控,12.78
002905,金逸影视,20.98
002906,华阳集团,13.69
002907,华森制药,4.53
002908,德生科技,7.58
002909,集泰股份,7.47
002910,庄园牧场,7.46
002911,佛燃股份,13.94
002912,中新赛克,30.22
002913,奥士康,30.38
002915,中欣氟材,6.43
002916,深南电路,19.30
002917,金奥博,11.64
002918,蒙娜丽莎,31.29
002919,名臣健康,12.56
002920,德赛西威,20.42
002921,联诚精密,11.55
002922,伊戈尔,12.41
002923,润都股份,17.01
002925,盈趣科技,22.50
002926,华西证券,9.46
002927,泰永长征,14.78
002928,华夏航空,20.64
002929,润建股份,23.95
002930,宏川智慧,8.53
002931,锋龙股份,12.36
002932,明德生物,20.45
002933,新兴装备,22.45
002935,天奥电子,19.38
002936,郑州银行,4.59
002937,兴瑞科技,9.94
002938,鹏鼎控股,16.07
002939,长城证券,6.31
002940,昂利康,23.07
002941,新疆交建,7.18
002942,新农股份,14.33
002943,宇晶股份,17.61
002945,华林证券,3.62
002946,新乳业,5.45
002947,恒铭达,18.72
002948,青岛银行,4.52
002949,华阳国际,10.51
002950,奥美医疗,11.03
002951,金时科技,9.94
002952,亚世光电,31.14
002953,日丰股份,10.52
002955,鸿合科技,52.41
002956,西麦食品,36.66
002957,科瑞技术,15.10
002958,青农商行,3.96
002959,小熊电器,34.25
002960,青鸟消防,17.34
002961,瑞达期货,5.57
002962,五方光电,14.39
002963,豪尔赛,23.66
002965,祥鑫科技,19.89
002966,苏州银行,7.86
002967,广电计量,7.43
003816,中国广核,2.49
300001,特锐德,23.80
300002,神州泰岳,58.00
300003,乐普医疗,29.00
300004,南风股份,22.89
300005,探路者,19.80
300006,莱美药业,16.50
300007,汉威科技,27.00
300008,天海防务,27.80
300009,安科生物,17.00
300010,立思辰,18.00
300011,鼎汉技术,37.00
300012,华测检测,25.78
300013,新宁物流,15.60
300014,亿纬锂能,18.00
300015,爱尔眼科,28.00
300016,北陆药业,17.86
300017,网宿科技,24.00
300018,中元股份,32.18
300019,硅宝科技,23.00
300020,银江股份,20.00
300021,大禹节水,14.00
300022,吉峰科技,17.75
300023,宝德股份,19.60
300024,机器人,39.80
300025,华星创业,19.66
300026,红日药业,60.00
300027,华谊兄弟,28.58
300028,金亚科技,11.30
300029,天龙光电,18.18
300030,阳普医疗,25.00
300031,宝通科技,38.00
300032,金龙机电,19.00
300033,同花顺,52.80
300034,钢研高纳,19.53
300035,中科电气,36.00
300036,超图软件,19.60
300037,新宙邦,28.99
300038,数知科技,26.00
300039,上海凯宝,38.00
300040,九洲电气,33.00
300041,回天新材,36.40
300042,朗科科技,39.00
300043,星辉娱乐,43.98
300044,赛为智能,22.00
300045,华力创通,30.70
300046,台基股份,41.30
300047,天源迪科,30.00
300048,合康新能,34.16
300049,福瑞股份,28.98
300050,世纪鼎利,88.00
300051,三五互联,34.00
300052,中青宝,30.00
300053,欧比特,17.00
300054,鼎龙股份,30.55
300055,万邦达,65.69
300056,三维丝,21.59
300057,万顺新材,18.38
300058,蓝色光标,33.86
300059,东方财富,40.58
300061,康旗股份,18.00
300062,中能电气,24.18
300063,天龙集团,28.80
300064,豫金刚石,21.32
300065,海兰信,32.80
300066,三川智慧,49.00
300067,安诺其,21.20
300068,南都电源,33.00
300069,金利华电,23.90
300070,碧水源,69.00
300071,华谊嘉信,25.00
300072,三聚环保,32.00
300073,当升科技,36.00
300074,华平股份,72.00
300075,数字政通,54.00
300076,GQY视讯,65.00
300077,国民技术,87.50
300078,思创医惠,58.00
300079,数码科技,59.90
300080,易成新能,43.40
300081,恒信东方,38.78
300082,奥克股份,85.00
300083,劲胜智能,36.00
300084,海默科技,33.00
300085,银之杰,28.00
300086,康芝药业,60.00
300087,荃银高科,35.60
300088,长信科技,24.00
300089,文化长城,20.50
300090,盛运环保,17.00
300091,金通灵,28.20
300092,科新机电,16.00
300093,金刚玻璃,16.20
300094,国联水产,14.38
300095,华伍股份,22.56
300096,易联众,19.80
300097,智云股份,19.38
300098,高新兴,36.00
300099,精准信息,48.65
300100,双林股份,20.91
300101,振芯科技,32.00
300102,乾照光电,45.00
300103,达刚控股,29.10
300104,乐视网,29.20
300105,龙源技术,53.00
300106,西部牧业,11.90
300107,建新股份,38.00
300108,吉药控股,20.48
300109,新开源,30.00
300110,华仁药业,13.99
300111,向日葵,16.80
300112,万讯自控,17.43
300113,顺网科技,42.98
300114,中航电测,25.00
300115,长盈精密,43.00
300116,坚瑞沃能,19.98
300117,嘉寓股份,26.00
300118,东方日升,42.00
300119,瑞普生物,60.00
300120,经纬辉开,21.00
300121,阳谷华泰,20.80
300122,智飞生物,37.98
300123,亚光科技,28.88
300124,汇川技术,71.88
300125,易世达,55.00
300126,锐奇股份,34.00
300127,银河磁体,18.00
300128,锦富技术,35.00
300129,泰胜风能,31.00
300130,新国都,43.33
300131,英唐智控,36.00
300132,青松股份,23.00
300133,华策影视,68.00
300134,大富科技,49.50
300135,宝利国际,36.46
300136,信维通信,31.75
300137,先河环保,22.00
300138,晨光生物,30.00
300139,晓程科技,62.50
300140,中环装备,39.98
300141,和顺电气,31.68
300142,沃森生物,95.00
300143,盈康生命,36.00
300144,宋城演艺,53.00
300145,中金环境,37.80
300146,汤臣倍健,110.00
300147,香雪制药,33.99
300148,天舟文化,21.88
300149,量子生物,28.00
300150,世纪瑞尔,32.99
300151,昌红科技,34.00
300152,科融环境,39.00
300153,科泰电源,40.00
300154,瑞凌股份,38.50
300155,安居宝,49.00
300156,神雾环保,58.00
300157,恒泰艾普,57.00
300158,振东制药,38.80
300159,新研股份,69.98
300160,秀强股份,35.00
300161,华中数控,26.00
300162,雷曼光电,38.00
300163,先锋新材,26.00
300164,通源石油,51.10
300165,天瑞仪器,65.00
300166,东方国信,55.36
300167,迪威迅,51.28
300168,万达信息,28.00
300169,天晟新材,32.00
300170,汉得信息,25.32
300171,东富龙,86.00
300172,中电环保,25.16
300173,智慧松德,22.39
300174,元力股份,24.00
300175,朗源股份,17.10
300176,派生科技,16.28
300177,中海达,46.80
300178,腾邦国际,21.90
300179,四方达,24.75
300180,华峰超纤,19.73
300181,佐力药业,23.50
300182,捷成股份,55.00
300183,东软载波,41.45
300184,力源信息,20.00
300185,通裕重工,25.00
300187,永清环保,40.00
300188,美亚柏科,40.00
300189,神农科技,24.00
300190,维尔利,58.50
300191,潜能恒信,41.46
300192,科斯伍德,22.82
300193,佳士科技,26.50
300194,福安药业,41.88
300195,长荣股份,40.00
300196,长海股份,18.58
300197,铁汉生态,67.58
300198,纳川股份,31.00
300199,翰宇药业,30.19
300200,高盟新材,21.88
300201,海伦哲,21.00
300202,聚龙股份,22.38
300203,聚光科技,20.00
300204,舒泰神,52.50
300205,天喻信息,40.00
300206,理邦仪器,38.00
300207,欣旺达,18.66
300208,青岛中程,25.00
300209,天泽信息,34.28
300210,森远股份,22.00
300211,亿通科技,25.75
300212,易华录,30.46
300213,佳讯飞鸿,22.00
300214,日科化学,22.00
300215,电科院,76.00
300216,千山药机,29.30
300217,东方电热,25.88
300218,安利股份,18.00
300219,鸿利智汇,16.00
300220,金运激光,23.36
300221,银禧科技,18.00
300222,科大智能,32.40
300223,北京君正,43.80
300224,正海磁材,21.09
300225,金力泰,28.00
300226,上海钢联,23.00
300227,光韵达,12.98
300228,富瑞特装,24.98
300229,拓尔思,15.00
300230,永利股份,12.90
300231,银信科技,19.62
300232,洲明科技,18.57
300233,金城医药,18.60
300234,开尔新材,12.00
300235,方直科技,19.60
300236,上海新阳,11.07
300237,美晨生态,25.73
300238,冠昊生物,18.20
300239,东宝生物,9.00
300240,飞力达,20.00
300241,瑞丰光电,10.80
300242,佳云科技,10.00
300243,瑞丰高材,16.00
300244,迪安诊断,23.50
300245,天玑科技,20.00
300246,宝莱特,25.00
300247,融捷健康,16.00
300248,新开普,30.00
300249,依米康,17.50
300250,初灵信息,25.00
300251,光线传媒,52.50
300252,金信诺,16.20
300253,卫宁健康,27.50
300254,仟源医药,13.00
300255,常山药业,28.00
300256,星星科技,21.00
300257,开山股份,63.00
300258,精锻科技,25.00
300259,新天科技,21.90
300260,新莱应材,27.00
300261,雅本化学,22.00
300262,巴安水务,18.00
300263,隆华科技,33.00
300264,佳创视讯,16.50
300265,通光线缆,14.38
300266,兴源环境,26.00
300267,尔康制药,17.97
300268,佳沃股份,25.00
300269,联建光电,20.00
300270,中威电子,35.00
300271,华宇软件,30.80
300272,开能健康,11.50
300273,和佳股份,20.00
300274,阳光电源,30.50
300275,梅安森,26.00
300276,三丰智能,25.50
300277,海联讯,23.00
300278,华昌达,16.56
300279,和晶科技,15.60
300280,紫天科技,11.00
300281,金明精机,25.00
300282,三盛教育,17.20
300283,温州宏丰,20.00
300284,苏交科,13.30
300285,国瓷材料,26.00
300286,安科瑞,30.00
300287,飞利信,15.00
300288,朗玛信息,22.44
300289,利德曼,13.00
300290,荣科科技,11.11
300291,华录百纳,45.00
300292,吴通控股,12.00
300293,蓝英装备,24.80
300294,博雅生物,25.00
300295,三六五网,34.00
300296,利亚德,16.00
300297,蓝盾股份,16.00
300298,三诺生物,29.00
300299,富春股份,16.00
300300,汉鼎宇佑,18.00
300301,长方集团,20.00
300302,同有科技,21.00
300303,聚飞光电,25.00
300304,云意电气,22.00
300305,裕兴股份,42.00
300306,远方信息,45.00
300307,慈星股份,35.00
300308,中际旭创,20.00
300309,吉艾科技,31.00
300310,宜通世纪,17.00
300311,任子行,15.00
300312,邦讯技术,20.00
300313,天山生物,13.00
300314,戴维医疗,20.00
300315,掌趣科技,16.00
300316,晶盛机电,33.00
300317,珈伟新能,11.00
300318,博晖创新,15.00
300319,麦捷科技,15.30
300320,海达股份,19.80
300321,同大股份,23.00
300322,硕贝德,14.30
300323,华灿光电,20.00
300324,旋极信息,27.00
300325,德威新材,17.00
300326,凯利泰,29.09
300327,中颖电子,12.50
300328,宜安科技,12.80
300329,海伦钢琴,21.00
300330,华虹计通,15.00
300331,苏大维格,20.00
300332,天壕环境,8.18
300333,兆日科技,23.00
300334,津膜科技,16.78
300335,迪森股份,13.95
300336,新文化,25.00
300337,银邦股份,20.00
300338,开元股份,27.00
300339,润和软件,20.39
300340,科恒股份,48.00
300341,麦克奥迪,13.00
300342,天银机电,17.00
300343,联创股份,28.10
300344,太空智造,16.80
300345,红宇新材,17.20
300346,南大光电,66.00
300347,泰格医药,37.88
300348,长亮科技,20.00
300349,金卡智能,31.00
300350,华鹏飞,9.50
300351,永贵电器,31.00
300352,北信源,25.00
300353,东土科技,20.75
300354,东华测试,20.31
300355,蒙草生态,11.80
300356,光一科技,18.18
300357,我武生物,20.05
300358,楚天科技,40.00
300359,全通教育,30.31
300360,炬华科技,55.11
300362,天翔环境,12.00
