stock_id,chief_name
300476,陈涛
300477,刘泽刚
300478,吕俊坤
300479,王继春
300480,赵彤宇
300481,王中锋
300482,王继华
300483,吴海林
300484,邱文渊
300485,马骉
300486,姚长杰
300487,高月静
300488,陈尔容
300489,朱世会
300490,黄文宝
300491,马晓峰
300492,车璐
300493,郎晓刚
300494,赖春临
300495,王迎燕
300496,赵鸿飞
300497,包建华
300498,温志芬
300499,李琦
300500,戴雅萍
300501,林武辉
300502,高光荣
300503,汤丽君
300504,李世宏
300505,刘甍
300506,程宗玉
300507,李宏庆
300508,汤同奎
300509,何德平
300510,魏庆辉
300511,杨勇萍
300512,史中伟
300513,钱苏晋
300514,崔涛
300515,朱先德
300516,王振华
300517,张海波
300518,陈湧锐
300519,王岳钧
300520,董永东
300521,李明之
300522,吕仕铭
300523,王忠
300525,陈航
300526,张顺
300527,余皓
300528,蒋小平
300529,董凡
300530,蔡志华
300531,GUO SONG
300532,邵健伟
300533,刘和国
300534,康海军
300535,严建林
300536,吴亮
300537,李有明
300538,邵羽南
300539,胡志军
300540,谢乐敏
300541,李铠
300542,康路
300543,陈静
300545,聂泉
300546,高晶
300547,文谟统
300548,朱伟
300549,曾正雄
300550,杨一兵
300551,陈崇军
300552,翟军
300553,楼荣伟
300554,邹余耀
300555,贾清
300556,李萌迪
300557,鲁国庆
300558,丁列明
300559,袁斌
300560,陈融洁
300561,陈喆
300562,潘伟潮
300563,任凤娟
300564,徐先林
300565,陈登志
300566,张彦
300567,彭骞
300568,陈秀峰
300569,郑旭
300570,张致民
300571,郭庆
300572,贺宪宁
300573,刘继东
300575,吴耀军
300576,林海望
300577,范劲松
300578,HUANG YUANGENG
300579,詹榜华
300580,曹余华
300581,吴坚
300582,Guichao Hua
300583,米奇
300584,曹于平
300585,刘陆媛甜
300586,黄伟汕
300587,许吉锭
300588,何开文
300589,晏志清
300590,廖荣华
300591,林大洲
300592,周新华
300593,王彬
300594,李敬茂
300595,陶悦群
300596,李海平
300597,林佳云
300598,王继平
300599,黄淦雄
300600,龚瑞良
300601,杜伟民
300602,马飞
300603,王刚
300604,赵轶
300605,魏晓曦
300606,杨璐
300607,吴丰礼
300608,吴飞舟
300609,张宏俊
300610,于子洲
300611,章碧鸿
300612,张秀兵
300613,杨小奇
300615,石伟平
300616,李连柱
300617,陈晓晖
300618,梁建坤
300619,张启发
300620,Wang Xinglong
300621,张汉清
300622,ALEXANDER LIU
300623,黄善兵
300624,吴太兵
300625,张宇涛
300626,孙瑞良
300627,赵延平
300628,陈智松
300629,王刚
300630,范敏华
300631,党建兵
300632,林瑞梅
300633,陈志强
300634,杨良志
300635,吴君晔
300636,庞正伟
300637,樊彬
300638,张天瑜
300639,黄伟雄
300640,吴体芳
300641,曹正国
300642,姚见儿
300643,张健儿
300644,刘曙阳
300645,陈坚
300647,杜建军
300648,李有财
300649,何韦
300650,庄占龙
300651,李春荣
300652,沈仁荣
300653,王涛
300654,任志鸿
300655,吴天舒
300656,许文焕
300657,李强
300658,谢继华
300659,魏东晓
300660,苏建国
300661,张世龙
300662,高勇
300663,王安京
300664,王洪春
300665,章卫国
300666,姚力军
300667,代啸宁
300668,姜峰
300669,邹家春
300670,陈杰
300671,刘景裕
300672,向平
300673,陈振标
300674,洪卫东
300675,叶青
300676,汪建
300677,刘方毅
300678,史志明
300679,陈育宣
300680,倪茂生
300681,姜桂宾
300682,徐长军
300683,陈亚
300684,吴晓宁
300685,LI-MOU ZHENG(郑立谋)
300686,吴加维
300687,张成康
300688,牛文文
300689,冯学裕
300690,王庆华
300691,龚俊强
300692,张伯中
300693,方兴
300694,王洪其
300695,孔爱祥
300696,范庆新
300697,陈力皎
300698,张禾阳
300699,陈亮
300700,段志明
300701,单森林
300702,屠勇军
300703,任召国
300705,朱志宏
300706,陈钦忠
300707,张锡亮
300708,潘华荣
300709,王明喜
300710,许泉海
300711,黄文胜
300712,林一文
300713,尹伟
300715,钱林弟
300716,邵鉴棠
300717,李振斌
300718,孙志华
300719,赵子安
300720,郑锦康
300721,刘准
300722,金卫平
300723,李捍雄
300724,余仲
300725,杨民民
300726,钟若农
300727,叶剑平
300729,项乐宏
300730,费耀平
300731,周东
300732,常兴文
300733,魏晓林
300735,唐建兴
300736,刘铁峰
300737,陈伟忠
300738,冯康
300739,张佩珂
300740,戴跃锋
300741,夏利群
300742,李占江
300743,韩琼
300745,吴壬华
300746,岑政平
300747,伍晓峰
300748,蔡报贵
300749,林新达
300750,曾毓群
300751,周剑
300752,吕小霞
300753,王凝宇
300755,吴向东
300756,邓志毅
300757,戴军
300758,徐惠祥
300759,Boliang Lou
300760,李西廷
300761,程立力
300762,卜智勇
300763,王一鸣
300765,潘卫东
300766,方毅
300767,李涛
300768,郑树生
300769,吉学文
300770,蔡伏青
300771,干德义
300772,杨震宇
300773,孙陶然
300775,严建亚
300776,李志刚
300777,杨永岗
300778,张春杰
300779,张新功
300780,雷永志
300781,王建朝
300782,许志翰
300783,章燎源
300785,隋国栋
300786,丁香鹏
300787,周洪亮
300788,王斌
300789,陈唐龙
300790,张品光
300791,林培青
300792,林振宇
300793,严文华
300795,潘建军
300796,陈峰
300797,高宏斌
300799,张军
300800,张广胜
300802,杨勇
300803,顿衡
300805,梁定郊
